bug_id,test_path,success,test_length,clus_size_output_fib,num_fib_tests,is_crash,actual_crash,actual_value_match,exception_type_match,test_exception_type_match
JacksonDatabind_89,JacksonDatabind_89_n4.txt,False,33,1,1,False,True,False,False,False
JacksonDatabind_89,JacksonDatabind_89_n0.txt,False,49,1,1,False,False,False,False,False
JacksonDatabind_92,JacksonDatabind_92_n2.txt,False,36,1,1,False,True,False,False,False
JacksonDatabind_94,JacksonDatabind_94_n3.txt,False,44,2,1,False,True,False,False,False
JacksonDatabind_94,JacksonDatabind_94_n1.txt,False,53,2,1,False,True,False,False,False
JacksonDatabind_95,JacksonDatabind_95_n1.txt,True,31,2,1,True,True,False,False,False
JacksonDatabind_95,JacksonDatabind_95_n3.txt,True,23,2,1,True,True,False,False,False
Jsoup_26,Jsoup_26_n1.txt,True,42,3,1,True,True,False,False,False
Jsoup_26,Jsoup_26_n0.txt,True,42,3,1,True,True,False,False,False
Jsoup_26,Jsoup_26_n2.txt,True,55,3,1,True,True,False,False,False
Jsoup_37,Jsoup_37_n3.txt,False,47,1,1,False,False,False,False,False
Jsoup_40,Jsoup_40_n1.txt,True,22,5,1,True,True,False,True,False
Jsoup_40,Jsoup_40_n0.txt,True,14,5,3,True,True,False,True,False
Jsoup_40,Jsoup_40_n2.txt,True,22,5,1,True,True,False,True,False
Jsoup_53,Jsoup_53_n3.txt,False,29,1,1,True,True,False,True,False
Jsoup_72,Jsoup_72_n1.txt,False,22,3,2,True,True,False,False,False
Jsoup_72,Jsoup_72_n4.txt,False,22,3,1,True,True,False,False,False
Jsoup_80,Jsoup_80_n1.txt,True,30,4,4,True,True,False,True,False
Jsoup_85,Jsoup_85_n2.txt,False,29,2,2,False,True,False,False,False
Jsoup_89,Jsoup_89_n1.txt,True,27,2,1,False,True,False,False,False
Jsoup_89,Jsoup_89_n4.txt,True,27,2,1,False,True,False,False,False
Jsoup_91,Jsoup_91_n1.txt,False,41,1,1,True,False,False,False,False
JxPath_1,JxPath_1_n2.txt,False,39,1,1,False,False,True,False,False
JxPath_11,JxPath_11_n1.txt,False,45,2,1,True,True,False,False,False
JxPath_11,JxPath_11_n0.txt,False,50,2,1,True,True,False,False,False
JxPath_5,JxPath_5_n0.txt,False,24,1,1,True,True,False,False,False
Lang_11,Lang_11_n1.txt,False,26,1,1,True,True,False,False,False
Lang_12,Lang_12_n1.txt,False,36,2,1,True,True,False,False,False
Lang_12,Lang_12_n0.txt,False,26,2,1,True,True,False,False,False
Lang_12,Lang_12_n2.txt,True,47,1,1,True,True,False,True,False
Lang_19,Lang_19_n0.txt,True,19,2,2,True,True,False,True,False
Lang_20,Lang_20_n3.txt,True,39,4,3,True,True,False,False,False
Lang_20,Lang_20_n1.txt,True,39,4,1,True,True,False,False,False
Lang_27,Lang_27_n1.txt,False,14,2,2,True,True,False,True,False
Lang_33,Lang_33_n0.txt,True,32,4,3,True,True,False,False,False
Lang_33,Lang_33_n4.txt,True,23,4,1,True,True,False,False,False
Lang_35,Lang_35_n0.txt,False,33,1,1,True,True,False,True,False
Lang_37,Lang_37_n3.txt,False,33,4,3,True,True,False,True,False
Lang_37,Lang_37_n1.txt,False,39,4,1,True,True,False,True,False
Lang_9,Lang_9_n1.txt,False,25,1,1,False,True,False,False,False
Math_1,Math_1_n2.txt,True,23,3,3,True,True,False,False,False
Math_106,Math_106_n2.txt,True,46,1,1,False,False,False,False,False
Math_58,Math_58_n1.txt,True,114,3,1,True,True,False,True,False
Math_58,Math_58_n4.txt,True,114,3,1,True,True,False,True,False
Math_58,Math_58_n0.txt,True,120,3,1,True,True,False,True,False
Math_89,Math_89_n0.txt,False,31,4,2,True,True,False,False,False
Math_89,Math_89_n1.txt,False,31,4,1,True,True,False,False,False
Math_89,Math_89_n3.txt,False,31,4,1,True,True,False,False,False
Math_90,Math_90_n4.txt,False,30,1,1,True,True,False,True,False
Mockito_11,Mockito_11_n0.txt,False,9,1,1,False,True,False,False,False
Mockito_3,Mockito_3_n4.txt,False,10,2,1,True,True,False,False,False
Mockito_3,Mockito_3_n2.txt,False,10,2,1,True,True,False,False,False
Time_14,Time_14_n2.txt,True,33,1,1,True,True,False,True,False
Time_18,Time_18_n4.txt,True,34,1,1,True,True,False,True,False
Time_17,Time_17_n2.txt,False,129,1,1,False,False,False,False,False
Time_2,Time_2_n1.txt,True,30,2,1,False,True,False,False,False
Time_2,Time_2_n2.txt,True,33,2,1,False,True,False,False,False
Time_4,Time_4_n4.txt,False,39,1,1,False,True,False,False,False
