bug_id,first_success_rank,total_success_fibs,num_clusters
Cli_23,1,2,2
Cli_35,1,3,3
Closure_134,100000,0,4
Closure_48,100000,0,2
Codec_13,1,1,1
JacksonCore_5,1,1,1
Lang_19,1,1,1
Lang_33,1,2,2
Math_58,1,2,2
Math_89,100000,0,3
Time_18,1,2,2
Time_2,1,3,3
